API_WELLNO,WH_LAT,WH_LONG,CONAME,DT_APP_ISSUED,DT_APP_RECVD,APP_TYP,APPNO,EXIST_WELL,LOCATION_ID,RIG_TYP,PROP_WLTYPE,PROP_WELL_CLASS,APP_TYP_Description
34155239490000,41.163954246777,-80.585318497443,PAC DRILLING LLC,08/08/2008,07/31/2008,RR,aPATT015354,True,aPATT015354,RTA,OG_R,POOL,Reissue Revised Location
34155239540000,41.1694311875943,-80.6245960077954,PAC DRILLING LLC,08/15/2008,08/08/2008,NW,aPATT015382,False,aPATT015382,RTA,OG_R,POOL,Drill New Well
34155239570000,41.1602602980191,-80.5844087005213,PAC DRILLING LLC,08/22/2008,08/04/2008,NW,aPATT015383,False,aPATT015383,RTA,OG_R,POOL,Drill New Well
34155212790000,41.3346105758828,-80.6335047073385,DOWSWELL JOHN W,08/19/2008,08/04/2008,PA,aPATT015387,True,aPATT015387,SERV,OG_R,,Plug and Abandon
34155239560000,41.3535083097242,-80.5920546712833,EXCO - NORTH COAST ENERGY INC,08/20/2008,08/08/2008,NW,aPATT015421,False,aPATT015421,RTAF,OG_R,POOL,Drill New Well
34155239550000,41.351784099402,-80.6015586513218,EXCO - NORTH COAST ENERGY INC,08/20/2008,08/08/2008,NW,aPATT015422,False,aPATT015422,RTAF,OG_R,POOL,Drill New Well
34155239590000,41.1448478657889,-80.6011992079801,"BOCOR HOLDINGS, LLC",09/08/2008,08/26/2008,NW,aPATT015507,False,aPATT015507,RTAF,OG_R,POOL,Drill New Well
34155239600000,41.2066721711876,-80.728915067015,BRISWELL CO,09/19/2008,08/27/2008,NW,aPATT015518,False,aPATT015518,RTAF,OG_R,POOL,Drill New Well
34155239610000,41.1628634561272,-80.5998809456471,PAC DRILLING LLC,09/23/2008,09/23/2008,NW,aPATT015616,False,aPATT015616,RTA,OG_R,POOL,Drill New Well
34155210990000,41.3367909339964,-80.6582101072767,HALL RALPH,09/25/2008,09/15/2008,PA,aPATT015622,True,aPATT015622,SERV,OG_R,,Plug and Abandon
34155239660000,41.1831742938396,-80.6054181058266,PAC DRILLING LLC,10/03/2008,09/23/2008,NW,aPATT015673,False,aPATT015673,RTA,OG_R,POOL,Drill New Well
34155239640000,41.1946940785512,-80.604759669581,PAC DRILLING LLC,10/03/2008,09/23/2008,NW,aPATT015674,False,aPATT015674,RTA,OG_R,POOL,Drill New Well
34155239630000,41.1872680177028,-80.6131498561757,PAC DRILLING LLC,10/03/2008,09/23/2008,NW,aPATT015675,False,aPATT015675,RTA,OG_R,POOL,Drill New Well
34155239650000,41.1844523571747,-80.6189356556697,PAC DRILLING LLC,10/03/2008,09/23/2008,NW,aPATT015676,False,aPATT015676,RTA,OG_R,POOL,Drill New Well
34155239700000,41.2278995142857,-80.683364525205,ENERVEST OPERATING LLC,10/09/2008,09/26/2008,NW,aPATT015690,False,aPATT015690,RTAF,OG_R,POOL,Drill New Well
34155239710000,41.2279754118666,-80.7004889007651,ENERVEST OPERATING LLC,10/09/2008,09/26/2008,NW,aPATT015691,False,aPATT015691,RTAF,OG_R,POOL,Drill New Well
34155239690000,41.2262916947246,-80.6958589023455,ENERVEST OPERATING LLC,10/09/2008,09/26/2008,NW,aPATT015692,False,aPATT015692,RTAF,OG_R,POOL,Drill New Well
34155239780000,41.2443363668969,-80.7760379177076,KLEESE DEVELOPMENT ASSOCIATES,10/30/2008,09/26/2008,NX,aPATT015694,False,aPATT015694,RTAF,OG_R,POOL,"Drill New Well, directionally"
34155239720000,41.3511074929734,-80.9050181537352,VANGUARD OIL & GAS LLC,10/14/2008,09/29/2008,NW,aPATT015713,False,aPATT015713,RTAF,OG_R,POOL,Drill New Well
34155239770000,41.1863120781837,-81.5662176215089,PAC DRILLING LLC,10/30/2008,10/06/2008,NW,aPATT015736,False,aPATT015736,RTA,OG_R,POOL,Drill New Well
34155239750000,41.1797741679937,-80.5848769227737,PAC DRILLING LLC,10/20/2008,10/06/2008,NW,aPATT015737,False,aPATT015737,RTA,OG_R,POOL,Drill New Well
34155239730000,41.1873696042421,-80.6516673942516,PAC DRILLING LLC,10/20/2008,10/06/2008,NW,aPATT015738,False,aPATT015738,RTA,OG_R,POOL,Drill New Well
34155239740000,41.1760244063988,-80.5806076381317,PAC DRILLING LLC,10/20/2008,10/06/2008,NW,aPATT015739,False,aPATT015739,RTA,OG_R,POOL,Drill New Well
34155239760000,41.1414733553131,-80.947237489574,CEDAR VALLEY ENERGY INC,10/27/2008,10/15/2008,NW,aPATT015785,False,aPATT015785,RTAF,OG_R,POOL,Drill New Well
34155239800000,41.1872253717142,-80.5896934500883,PAC DRILLING LLC,11/14/2008,11/03/2008,NW,aPATT015880,False,aPATT015880,RTA,OG_R,POOL,Drill New Well
34155239810000,41.1840570559882,-80.5989971453875,PAC DRILLING LLC,11/14/2008,11/03/2008,NW,aPATT015881,False,aPATT015881,RTA,OG_R,POOL,Drill New Well
34155239790000,41.2602217064984,-80.651112689393,ANNAROCK PETROLEUM LLC,11/06/2008,11/03/2008,NW,aPATT015889,False,aPATT015889,RTAF,OG_R,POOL,Drill New Well
34155239820000,41.1874515571364,-80.6447968444795,PAC DRILLING LLC,11/25/2008,11/13/2008,NW,aPATT015942,False,aPATT015942,RTA,OG_R,POOL,Drill New Well
34155239580000,41.3583986559582,-80.5931150164051,EXCO - NORTH COAST ENERGY INC,08/22/2008,08/12/2008,NW,aRM00000212,False,aRM00000212,RTAF,OG_R,POOL,Drill New Well
34157254200000,40.5654046898284,-81.3591299008353,RANGE RESOURCES-APPALACHIA LLC,09/26/2008,07/03/2008,NW,aPATT015100,False,aPATT015100,RTAF,OG_R,POOL,Drill New Well
34157254120000,40.4634551784101,-81.6527493153828,BROAD STREET ENERGY COMPANY,08/06/2008,07/17/2008,NW,aPATT015275,False,aPATT015275,RTAF,OG_R,POOL,Drill New Well
34157216220000,40.2816770632981,-81.4311797361539,"PETROX, INC",08/06/2008,07/24/2008,PA,aPATT015325,True,aPATT015325,SERV,OG_R,,Plug and Abandon
34157208880000,40.6506246326098,-81.3593662579454,OXFORD OIL,08/11/2008,07/29/2008,PA,aPATT015348,True,aPATT015348,SERV,OG_R,,Plug and Abandon
34157254140000,40.3957638933764,-81.4296203176714,RANGE RESOURCES-APPALACHIA LLC,08/15/2008,08/01/2008,NW,aPATT015368,False,aPATT015368,RTAF,OG_R,POOL,Drill New Well
34157226620000,40.4983821157234,-81.2705605361469,DOVER ATWOOD CORP.,08/19/2008,08/06/2008,PA,aPATT015409,True,aPATT015409,SERV,OG_R,,Plug and Abandon
34157228480000,40.5032579204938,-81.2746780377239,DOVER ATWOOD CORP.,08/19/2008,08/06/2008,PA,aPATT015410,True,aPATT015410,SERV,OG_R,,Plug and Abandon
34157254160000,40.3223872689507,-81.3830944897174,LLP GAS AND OIL CORPORATION,09/08/2008,08/19/2008,NW,aPATT015477,False,aPATT015477,RTA,OG_R,POOL,Drill New Well
34157237230000,40.3459839167792,-81.2757491623551,KILLBUCK CREEK OIL CO LLC,09/04/2008,08/22/2008,PA,aPATT015500,True,aPATT015500,SERV,OG_R,,Plug and Abandon
34157254170000,40.4109299823051,-81.4026623570604,ARTEX OIL COMPANY,09/08/2008,08/27/2008,NW,aPATT015514,False,aPATT015514,RTAF,OG_R,EOUT,Drill New Well
34157254180000,40.3691116349683,-81.4617125680416,ARTEX OIL COMPANY,09/10/2008,08/27/2008,NW,aPATT015515,False,aPATT015515,RTAF,OG_R,POOL,Drill New Well
34157254190000,40.3054845619099,-81.3559052170551,LLP GAS AND OIL CORPORATION,09/15/2008,09/02/2008,NW,aPATT015549,False,aPATT015549,RTA,OG_R,POOL,Drill New Well
34157254150000,40.4707094383969,-81.6231697634679,BROAD STREET ENERGY COMPANY,09/03/2008,09/02/2008,NW,aPATT015551,False,aPATT015551,RTAF,OG_R,POOL,Drill New Well
34157228830000,40.6289914608153,-81.5013701633994,JAMES R SMAIL INC,09/15/2008,09/04/2008,RP,aPATT015573,True,aPATT015573,SERV,OG_R,,Reissue Plug & Abandon
34157253830000,40.3825990110179,-81.5089819134169,ARTEX OIL COMPANY,09/18/2008,09/08/2008,PA,aPATT015591,True,aPATT015591,SERV,OG_R,,Plug and Abandon
34157216990000,40.359766049052,-81.3162480882612,RANGE RESOURCES-APPALACHIA LLC,09/22/2008,09/12/2008,PA,aPATT015611,True,aPATT015611,SERV,OG_R,,Plug and Abandon
34157254210000,40.5753182486788,-81.4044102025666,SOUND ENERGY CO INC,09/30/2008,09/18/2008,NW,aPATT015644,False,aPATT015644,RTAF,OG_R,POOL,Drill New Well
34157254220000,40.4021190535061,-81.4194465020341,RANGE RESOURCES-APPALACHIA LLC,10/02/2008,09/22/2008,NW,aPATT015668,False,aPATT015668,RTAF,OG_R,POOL,Drill New Well
34157233720000,40.4113770405046,-81.4875281125749,KENOIL LLC,10/06/2008,09/25/2008,PA,aPATT015685,True,aPATT015685,SERV,OG_R,,Plug and Abandon
34157254250000,40.230918083139,-81.3699244245632,CEDAR VALLEY ENERGY INC,10/27/2008,10/15/2008,NW,aPATT015782,False,aPATT015782,RTAF,OG_R,POOL,Drill New Well
34157254230000,40.2347866777778,-81.368336797264,CEDAR VALLEY ENERGY INC,10/27/2008,10/15/2008,NW,aPATT015784,False,aPATT015784,RTAF,OG_R,POOL,Drill New Well
34157254240000,40.246164842809,-81.5433167663894,ARTEX OIL COMPANY,10/27/2008,10/16/2008,NW,aPATT015791,False,aPATT015791,RTAF,OG_R,POOL,Drill New Well
34157254260000,40.2230899671696,-81.5711703685481,ARTEX OIL COMPANY,10/31/2008,10/20/2008,NW,aPATT015797,False,aPATT015797,RTAF,OG_R,POOL,Drill New Well
34157212380000,40.5469628637737,-81.3460237030366,OXFORD OIL,11/04/2008,10/24/2008,PA,aPATT015832,True,aPATT015832,SERV,OG_R,,Plug and Abandon
34157254290000,40.243398995552,-81.5686099293637,ARTEX OIL COMPANY,11/10/2008,10/27/2008,NW,aPATT015845,False,aPATT015845,RTAF,OG_R,POOL,Drill New Well
34157254280000,40.2337120362324,-81.5852378920976,ARTEX OIL COMPANY,11/10/2008,10/27/2008,NW,aPATT015846,False,aPATT015846,RTAF,OG_R,POOL,Drill New Well
34157254270000,40.229309758258,-81.5670800457751,ARTEX OIL COMPANY,11/10/2008,10/27/2008,NW,aPATT015847,False,aPATT015847,RTAF,OG_R,POOL,Drill New Well
34157254300000,40.2624183270094,-81.59396379027,TUCO PARTNERSHIP,11/24/2008,11/03/2008,NW,aPATT015878,False,aPATT015878,CRAF,OG_R,POOL,Drill New Well
34157253480000,40.3007248607001,-81.45148973112,ENERVEST OPERATING LLC,11/17/2008,11/05/2008,PA,aPATT015898,True,aPATT015898,SERV,OG_R,,Plug and Abandon
34157254310000,40.3970651457661,-81.5079662666473,ARTEX OIL COMPANY,11/25/2008,11/12/2008,NW,aPATT015934,False,aPATT015934,RTAF,OG_R,EOUT,Drill New Well
34157254130000,40.5745282356112,-81.322163287662,RANGE RESOURCES-APPALACHIA LLC,08/11/2008,07/29/2008,NW,aRM00000191,False,aRM00000191,RTAF,OG_R,POOL,Drill New Well
34157237430000,40.4656997520432,-81.6235143479858,BROAD STREET ENERGY COMPANY,08/25/2008,08/13/2008,PA,aRM00000217,True,aRM00000217,CT,OG_R,,Plug and Abandon
34157240890000,40.4710373708766,-81.6232442676405,BROAD STREET ENERGY COMPANY,08/25/2008,08/13/2008,PA,aRM00000218,True,aRM00000218,CT,OG_R,,Plug and Abandon
34157212960000,40.3701578470224,-81.4524440486991,EXCO - NORTH COAST ENERGY INC,09/22/2008,09/11/2008,PA,aRM00000249,True,aRM00000249,SERV,OG_R,,Plug and Abandon
34157228630000,40.2276959542055,-81.4085137491494,EXCO - NORTH COAST ENERGY INC,09/22/2008,09/11/2008,PA,aRM00000255,True,aRM00000255,SERV,OG_R,,Plug and Abandon
34163206120000,39.2227777701949,-82.313450930291,HOCKING HILLS ENERGY AND WELL SERVICE LLC,11/10/2008,10/30/2008,PA,aPATT015867,True,aPATT015867,SERV,OG_R,,Plug and Abandon
34167292560000,39.4123156345665,-81.8068133682882,BROAD STREET SERV LLC,08/04/2008,07/23/2008,PA,aPATT015299,True,aPATT015299,SERV,OG_R,,Plug and Abandon
34167292820000,39.4221448303774,-81.8097047780419,BROAD STREET SERV LLC,08/04/2008,07/23/2008,RP,aPATT015300,True,aPATT015300,SERV,OG_R,,Reissue Plug & Abandon
34167292870000,39.4209602940092,-81.8125822270681,BROAD STREET SERV LLC,08/04/2008,07/23/2008,RP,aPATT015301,True,aPATT015301,SERV,OG_R,,Reissue Plug & Abandon
34167279580000,39.413781889229,-81.6577178040855,CARPER WELL SERVICE INC.,09/03/2008,08/06/2008,CO,aPATT015402,True,aPATT015402,NT,SW_R,SWIW,Convert
34167208730000,39.4214954375282,-81.3996625779589,BROWN MICHAEL E,09/02/2008,08/19/2008,PA,aPATT015474,True,aPATT015474,SERV,OG_R,,Plug and Abandon
34167296720000,39.4799101435652,-81.297239503431,AIM ENERGY LLC,09/09/2008,08/28/2008,NW,aPATT015525,False,aPATT015525,CT,OG_R,EW,Drill New Well
34167266840000,39.2923401051124,-81.803936852478,RIVER VALLEY ENERGY INC,09/18/2008,09/08/2008,DD,aPATT015592,True,aPATT015592,RTAF,OG_R,POOL,Drill Deeper
34167296740000,39.312689430988,-81.7417270610599,RIVER VALLEY ENERGY INC,09/30/2008,09/19/2008,NW,aPATT015652,False,aPATT015652,RTAF,OG_R,EDPW,Drill New Well
34167266840000,39.2923401051124,-81.803936852478,RIVER VALLEY ENERGY INC,09/30/2008,09/19/2008,DD,aPATT015653,True,aPATT015653,RTAF,OG_R,EDPW,Drill Deeper
34167296730000,39.3167806589439,-81.8137679704659,RIVER VALLEY ENERGY INC,09/30/2008,09/19/2008,NW,aPATT015654,False,aPATT015654,RTAF,OG_R,POOL,Drill New Well
34167296750000,39.2980839949038,-81.8094277364288,RIVER VALLEY ENERGY INC,09/30/2008,09/19/2008,NW,aPATT015655,False,aPATT015655,RTAF,OG_R,EDPW,Drill New Well
34167296770000,39.4665712390814,-81.1927690300434,HEINRICH ENTERPRISES INC DBA WASHINGTON OPERATIONS,10/31/2008,10/20/2008,NW,aPATT015798,False,aPATT015798,RTA,OG_R,EDPW,Drill New Well
34167296780000,39.5431827449039,-81.0712743284192,VIRCO INC,10/31/2008,10/20/2008,NW,aPATT015808,False,aPATT015808,RTA,OG_R,EDPW,Drill New Well
34167278600000,39.5860174715532,-81.469955290143,OXFORD OIL,11/04/2008,10/24/2008,PA,aPATT015831,True,aPATT015831,SERV,OG_R,,Plug and Abandon
34167282150000,39.5531935844261,-81.566270117101,OXFORD OIL,11/04/2008,10/24/2008,PA,aPATT015833,True,aPATT015833,SERV,OG_R,,Plug and Abandon
34167296790000,39.560880668161,-81.0704443019396,VIRCO INC,11/13/2008,11/03/2008,NW,aPATT015875,False,aPATT015875,RTA,OG_R,EOUT,Drill New Well
34167275930000,39.4679807295737,-81.6812215056517,G-R CONTRACTING INC,11/17/2008,11/05/2008,PA,aPATT015902,True,aPATT015902,SERV,OG_R,,Plug and Abandon
34167292020000,39.4335284439659,-81.7616508697388,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000205,True,aRM00000205,SERV,OG_R,,Plug and Abandon
34167291940000,39.4367609401294,-81.7577649420262,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000206,True,aRM00000206,SERV,OG_R,,Plug and Abandon
34167292760000,39.4190261095656,-81.8097900634547,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000207,True,aRM00000207,SERV,OG_R,,Plug and Abandon
34167292710000,39.4170215133947,-81.8128106457962,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000208,True,aRM00000208,SERV,OG_R,,Plug and Abandon
34167292680000,39.4154730405468,-81.8102632421282,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000209,True,aRM00000209,SERV,OG_R,,Plug and Abandon
34167285160000,39.4355691440061,-81.815400922155,BROAD STREET SERV LLC,08/20/2008,08/08/2008,PA,aRM00000210,True,aRM00000210,SERV,OG_R,,Plug and Abandon
34167296760000,39.5835559020492,-81.3147652719559,SMITHBERGER JOHN D,09/30/2008,08/13/2008,NW,aRM00000215,False,aRM00000215,RTA,OG_R,ENPW,Drill New Well
34167233510000,39.497256627279,-81.1227221919043,HEINRICH ENTERPRISES INC DBA WASHINGTON OPERATIONS,08/25/2008,08/13/2008,OP,aRM00000220,True,aRM00000220,CT,OG_R,POOL,Reopen
34167283190000,39.499236564112,-81.5732480726211,BANCEQUITY PETROLEUM CORPORATION,08/25/2008,08/14/2008,PA,aRM00000228,True,aRM00000228,SERV,OG_R,,Plug and Abandon
34167241810000,39.5129447659657,-81.6305393547386,INDIAN HILLS RESOURCES LLC,10/17/2008,10/06/2008,PA,aRM00000278,True,aRM00000278,RTAF,OG_R,,Plug and Abandon
34169256210000,40.9089745587066,-81.9665937904052,KENOIL LLC,09/18/2008,06/12/2008,NW,aPATT014946,False,aPATT014946,CRAF,OG_R,POOL,Drill New Well
34169256120000,40.66778241529,-81.8965427416454,INDUSTRY STANDARD SUPPLIES INC,08/01/2008,07/16/2008,NW,aPATT015248,False,aPATT015248,RTAF,OG_R,POOL,Drill New Well
34169238550000,40.8226585663344,-81.9651034147215,DERBY OPERATING CORP,08/04/2008,07/18/2008,PA,aPATT015293,True,aPATT015293,SERV,OG_R,,Plug and Abandon
34169234070000,40.7688340330376,-82.0791604281762,DERBY OPERATING CORP,08/04/2008,07/18/2008,PA,aPATT015294,True,aPATT015294,SERV,OG_R,,Plug and Abandon
34169233160000,40.8144794109692,-81.9880822284666,DERBY OPERATING CORP,08/04/2008,07/18/2008,PA,aPATT015295,True,aPATT015295,SERV,OG_R,,Plug and Abandon
34169241630000,40.860902514316,-81.9811465594959,JAMES R SMAIL INC,08/04/2008,07/23/2008,PA,aPATT015305,True,aPATT015305,SERV,OG_R,,Plug and Abandon
34169256140000,40.8814155929633,-81.9689676453739,HARLEY DRILLING & PRODUCING LTD,08/06/2008,07/24/2008,NW,aPATT015320,False,aPATT015320,RTAF,OG_R,POOL,Drill New Well
34169221110000,40.8786848356068,-81.9289932517636,JAMES R SMAIL INC,08/11/2008,07/28/2008,RP,aPATT015335,True,aPATT015335,SERV,OG_R,,Reissue Plug & Abandon
34169239930000,40.8783652113874,-81.9604158512521,JAMES R SMAIL INC,08/11/2008,07/28/2008,RP,aPATT015336,True,aPATT015336,SERV,OG_R,,Reissue Plug & Abandon
34169234230000,40.6762558112222,-82.0253776360473,JAMES R SMAIL INC,08/11/2008,07/28/2008,PA,aPATT015337,True,aPATT015337,SERV,OG_R,,Plug and Abandon
34169256150000,40.7513303139675,-81.7930558020915,DAVID R HILL INC,08/27/2008,07/31/2008,NW,aPATT015351,False,aPATT015351,RTAF,OG_R,POOL,Drill New Well
34169256160000,40.7511253297842,-81.8021644832764,DAVID R HILL INC,08/27/2008,07/31/2008,NW,aPATT015352,False,aPATT015352,RTAF,OG_R,POOL,Drill New Well
34169223210000,40.7804526542188,-81.9506022465715,HOOVER FRANK W DBA CHEROKEE DRILLING,08/28/2008,08/18/2008,PA,aPATT015465,True,aPATT015465,SERV,OG_R,,Plug and Abandon
34169256170000,40.6680826945877,-81.8772576649506,INDUSTRY STANDARD SUPPLIES INC,09/16/2008,09/04/2008,NW,aPATT015566,False,aPATT015566,RTAF,OG_R,POOL,Drill New Well
34169256180000,40.6759019243265,-81.8498598984203,EXTREME ENERGY,09/16/2008,09/04/2008,NW,aPATT015567,False,aPATT015567,RTAF,OG_R,POOL,Drill New Well
34169256190000,40.6733696577957,-81.8409727586641,EXTREME ENERGY,09/16/2008,09/04/2008,NW,aPATT015568,False,aPATT015568,RTAF,OG_R,POOL,Drill New Well
34169232240000,40.7032279648094,-82.022113754208,KENOIL LLC,09/15/2008,09/05/2008,PA,aPATT015581,True,aPATT015581,SERV,OG_R,,Plug and Abandon
34169256200000,40.9294409037603,-81.7715438411217,DAVID R HILL INC,09/16/2008,09/05/2008,NW,aPATT015586,False,aPATT015586,RTAF,OG_R,POOL,Drill New Well
34169256220000,40.6726492030848,-81.8841510548294,BANDS COMPANY INC,10/06/2008,09/24/2008,NW,aPATT015677,False,aPATT015677,CRAF,OG_R,POOL,Drill New Well
34169256230000,40.676739663633,-81.8577365546915,EXTREME ENERGY,10/08/2008,09/26/2008,NW,aPATT015703,False,aPATT015703,RTAF,OG_R,POOL,Drill New Well
34169256240000,40.6826512962338,-81.9069180357832,INDUSTRY STANDARD SUPPLIES INC,11/03/2008,10/09/2008,NW,aPATT015746,False,aPATT015746,RTAF,OG_R,POOL,Drill New Well
34169256250000,40.6854449958196,-81.9036118125046,INDUSTRY STANDARD SUPPLIES INC,11/04/2008,10/09/2008,NW,aPATT015748,False,aPATT015748,RTAF,OG_R,POOL,Drill New Well
34169249750000,40.6915851344712,-81.6664516073532,BUCKEYE OIL PRODUCING CO,10/31/2008,10/20/2008,PA,aPATT015806,True,aPATT015806,SERV,OG_R,,Plug and Abandon
34169224990000,40.8675459014394,-82.0650389522162,KENOIL LLC,11/03/2008,10/23/2008,PA,aPATT015817,True,aPATT015817,SERV,OG_R,,Plug and Abandon
34169234430000,40.7210569283601,-81.7319050483587,OXFORD OIL,11/04/2008,10/24/2008,PA,aPATT015829,True,aPATT015829,SERV,OG_R,,Plug and Abandon
34169256260000,40.8585816315203,-81.6879211926331,LAKE REGION OIL INC,11/10/2008,10/28/2008,NW,aPATT015852,False,aPATT015852,RTAF,OG_R,POOL,Drill New Well
34169250950000,40.9373629367361,-81.9403877703402,KENOIL LLC,11/17/2008,11/07/2008,PA,aPATT015918,True,aPATT015918,SERV,OG_R,,Plug and Abandon
34169256270000,40.6737944627727,-81.8577686457554,EXTREME ENERGY,11/21/2008,11/20/2008,NW,aPATT015979,False,aPATT015979,RTAF,OG_R,POOL,Drill New Well
34169256130000,40.8725349575189,-81.9044215059439,JAMES R BERNHARDT INC,08/04/2008,07/21/2008,NW,aRM00000179,False,aRM00000179,RTAF,OG_R,EOUT,Drill New Well
34169232740000,40.8934559777809,-81.8902503818687,EQUITY OIL & GAS FUNDS INC,08/20/2008,08/07/2008,PA,aRM00000201,True,aRM00000201,RTF,OG_R,,Plug and Abandon
34169247570000,40.6996967114814,-81.8910411174794,EQUITY OIL & GAS FUNDS INC,08/20/2008,08/07/2008,PA,aRM00000202,True,aRM00000202,RTF,OG_R,,Plug and Abandon
34169237970000,40.7472029232126,-81.9982196815122,KENOIL LLC,10/14/2008,10/02/2008,PA,aRM00000273,True,aRM00000273,SERV,OG_R,,Plug and Abandon
34173205740000,41.4072520225064,-83.7103454045919,GENESIS EXPLORATION INC,09/03/2008,09/02/2008,NW,aPATT015548,False,aPATT015548,RTAF,OG_R,EDPW,Drill New Well
34005240800000,40.9384190663925,-82.163168893556,RALPH E SHORTS DRILLING,07/14/2005,06/28/2005,NW,aPATT007611,False,aPATT007611,CRAF,OG_R,POOL,Drill New Well
34005240820000,40.9391593223485,-82.1628755585068,RALPH E SHORTS DRILLING,08/30/2005,08/10/2005,NW,aPATT007884,False,aPATT007884,CRAF,OG_R,POOL,Drill New Well
34005240810000,40.9399979800428,-82.1633780288766,RALPH E SHORTS DRILLING,08/30/2005,08/10/2005,NW,aPATT007885,False,aPATT007885,CRAF,OG_R,POOL,Drill New Well
34005602370000,40.6621302215369,-82.2565054212486,COLUMBIA GAS TRANSMISSION LLC,08/30/2005,08/11/2005,PA,aPATT007912,True,aPATT007912,SERV,GS_R,,Plug and Abandon
34005207950000,40.7463364295196,-82.2390678631454,COLUMBIA GAS TRANSMISSION LLC,08/30/2005,08/11/2005,PA,aPATT007913,True,aPATT007913,SERV,GS_R,,Plug and Abandon
34005234870000,40.8257690142094,-82.1813464781387,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008049,True,aPATT008049,SERV,OG_R,,Plug and Abandon
34005234860000,40.8262671740937,-82.18262994404,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008050,True,aPATT008050,SERV,OG_R,,Plug and Abandon
34005234680000,40.8259682911294,-82.1819193961177,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008051,True,aPATT008051,SERV,OG_R,,Plug and Abandon
34005234670000,40.8253874048617,-82.1819458523541,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008052,True,aPATT008052,SERV,OG_R,,Plug and Abandon
34005234660000,40.8245786647145,-82.1826868841699,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008053,True,aPATT008053,SERV,OG_R,,Plug and Abandon
34005232910000,40.8251206594619,-82.1826518045114,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008054,True,aPATT008054,SERV,OG_R,,Plug and Abandon
34005232900000,40.8256674720331,-82.1826516785221,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008055,True,aPATT008055,SERV,OG_R,,Plug and Abandon
34005232890000,40.8245905820151,-82.1834142929905,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008056,True,aPATT008056,SERV,OG_R,,Plug and Abandon
34005232880000,40.8251086113722,-82.1833782859409,HARLEY DRILLING & PRODUCING LTD,09/13/2005,08/29/2005,PA,aPATT008057,True,aPATT008057,SERV,OG_R,,Plug and Abandon
34005232500000,40.8256893303716,-82.1833806416625,HARLEY DRILLING & PRODUCING LTD,09/12/2005,08/29/2005,PA,aPATT008058,True,aPATT008058,SERV,OG_R,,Plug and Abandon
34005232460000,40.8248267530934,-82.1841016091535,HARLEY DRILLING & PRODUCING LTD,09/12/2005,08/29/2005,PA,aPATT008059,True,aPATT008059,SERV,OG_R,,Plug and Abandon
34005232470000,40.8253945950715,-82.1841027317988,HARLEY DRILLING & PRODUCING LTD,09/12/2005,08/29/2005,PA,aPATT008060,True,aPATT008060,SERV,OG_R,,Plug and Abandon
34005232370000,40.8259429449633,-82.1840927098075,HARLEY DRILLING & PRODUCING LTD,09/12/2005,08/29/2005,PA,aPATT008061,True,aPATT008061,SERV,OG_R,,Plug and Abandon
34005240830000,40.7538764909757,-82.195544401817,AMERICAN OIL & GAS LLC,10/07/2005,09/27/2005,NW,aPATT008282,False,aPATT008282,RTA,OG_R,POOL,Drill New Well
34005240840000,40.7459564106552,-82.1962123311841,AMERICAN OIL & GAS LLC,10/07/2005,09/27/2005,NW,aPATT008283,False,aPATT008283,RTA,OG_R,POOL,Drill New Well
34005240850000,40.8072997599504,-82.1741666773614,AMERICAN OIL & GAS LLC,10/07/2005,09/27/2005,NW,aPATT008284,False,aPATT008284,RTA,OG_R,POOL,Drill New Well
34005240860000,40.7615761805094,-82.1765572503111,AMERICAN OIL & GAS LLC,10/07/2005,09/27/2005,NW,aPATT008285,False,aPATT008285,RTA,OG_R,POOL,Drill New Well
34007243780000,41.7243865907811,-80.7228317849417,MFC DRILLING INC,07/06/2005,06/15/2005,NW,aPATT007525,False,aPATT007525,RTAF,OG_R,POOL,Drill New Well
34007243810000,41.6869553044434,-80.8696262465767,BELVOIR ENERGY INC.,08/05/2005,07/05/2005,NW,aPATT007649,False,aPATT007649,RTAF,OG_R,POOL,Drill New Well
34007243820000,41.6921077355412,-80.8669161209185,BELVOIR ENERGY INC.,08/05/2005,07/05/2005,NW,aPATT007651,False,aPATT007651,RTAF,OG_R,POOL,Drill New Well
34007223260000,41.8019122805686,-80.8035684454162,NORTHWOOD ENERGY CORP,07/18/2005,07/05/2005,RP,aPATT007652,True,aPATT007652,SERV,OG_R,,Reissue Plug & Abandon
